From	To
O81016	15225814
Q93YS4	79597808
Q93YS4	332003648
Q93YS4	75331764
Q93YS4	14488082
Q93YS4	10178109
Q93YS4	25090352
Q93YS4	18415230
Q93YS4	79327143
Q7PC87	62319845
Q7PC87	20197934
Q7PC87	42569669
Q7PC87	4581139
Q7PC87	75326885
Q8LQX2	75330328
Q8LQX2	21104703
Q8LQX2	113532486
Q8LQX2	33242923
Q8LQX2	1002236209
Q8LQX2	257684460
Q8LQX2	257657785
Q8LQX2	257674921
Q8LQX2	257720130
Q7FB56	8388613
Q7FB56	332646612
Q7FB56	334186166
Q7FB56	363548388
Q7PC88	3420057
Q7PC88	257720110
Q7PC88	75326886
Q7PC88	257674901
Q7PC88	257684440
Q7PC88	330253231
Q7PC88	257657765
Q7PC88	42569461
Q7PC80	75140114
Q7PC80	255673455
Q7PC80	937897119
Q8GU87	294862497
Q8GU87	27368827
A2WSH0	33304608
A2WSH0	148839594
A2WSH0	125526802
Q9XIE2	257722242
Q9XIE2	257674394
Q9XIE2	257713784
Q9XIE2	257720808
Q9XIE2	257720106
Q9XIE2	257674760
Q9XIE2	15218936
Q9XIE2	257721836
Q9XIE2	257680966
Q9XIE2	5080820
Q9XIE2	257720744
Q9XIE2	18377973
Q9XIE2	332195511
Q9XIE2	257725601
Q9XIE2	257674897
Q9XIE2	257681586
Q9XIE2	257684436
Q9XIE2	257684384
Q9XIE2	257639330
Q9XIE2	257669144
Q9XIE2	257657761
Q9XIE2	257722710
Q9XIE2	75338638
Q9ZUT8	75339056
Q9ZUT8	15228112
Q0JLC5	122241165
Q0JLC5	113533070
Q0JLC5	27368821
Q0JLC5	53791468
Q0JLC5	53791469
Q0JLC5	1002230303
Q8GU89	75328829
Q8GU89	1002230305
Q8GU89	53791475
Q8GU89	27368823
Q7FMW4	113533642
Q7FMW4	1002224523
Q7FMW4	257684462
Q7FMW4	257720132
Q7FMW4	257657787
Q7FMW4	257674923
Q7FMW4	75326748
Q7FMW4	27368811
Q8GU92	75328831
Q8GU92	27368817
Q8GU92	113533069
Q8GU92	937897120
Q8GU92	1002228559
Q7PC85	1039015280
Q7PC85	9294504
Q7PC85	1063708478
Q7PC85	75326883
Q7PC84	257657763
Q7PC84	75326882
Q7PC84	257674899
Q7PC84	12320927
Q7PC84	9755445
Q7PC84	257684438
Q7PC84	332196456
Q7PC84	257720108
Q7PC84	22330476
Q9LFH0	332645574
Q9LFH0	257720116
Q9LFH0	257674907
Q9LFH0	15231821
Q9LFH0	257684446
Q9LFH0	257657771
Q9LFH0	75334941
Q9LFH0	6729499
Q9LK64	332641770
Q9LK64	15230686
Q9LK64	75335110
Q9LK64	30682473
Q9LK64	2316016
Q9SYI2	7268566
Q9SYI2	2739309
Q9SYI2	4558551
Q9SYI2	75337854
Q9SYI2	332656681
Q9SYI2	15234322
Q9M0D0	15234702
Q9M0D0	75335748
Q1PEH6	4741191
Q1PEH6	334185806
Q1PEH6	374095510
Q1PEH6	91806542
Q1PEH6	332644803
Q8H0V6	25082978
Q8H0V6	34365711
Q8H0V6	75329083
Q8H0V6	15217680
Q8H0V6	332196131
Q9M9E1	257720752
Q9M9E1	257713792
Q9M9E1	257674895
Q9M9E1	257639338
Q9M9E1	257721844
Q9M9E1	257722912
Q9M9E1	257684392
Q9M9E1	257674402
Q9M9E1	257725609
Q9M9E1	257669152
Q9M9E1	257680974
Q9M9E1	332191211
Q9M9E1	75336094
Q9M9E1	257722718
Q9M9E1	257681594
Q9M9E1	257684434
Q9M9E1	257720104
Q9M9E1	15218218
Q9M9E1	257720816
Q9M9E1	8072390
Q9M9E1	257657759
Q9ZUU9	334302769
Q9ZUU9	20197954
Q9ZUU9	4063751
Q9ZUU9	1063701657
Q9ZUU9	330252981
Q9ZUU9	1039012737
Q9ZUU9	30683745
Q8GU88	257674935
Q8GU88	75328828
Q8GU88	257657799
Q8GU88	257684474
Q8GU88	49387907
Q8GU88	49387895
Q8GU88	27368825
Q8GU88	257720144
Q8GU88	255670707
Q7PC82	1063719991
Q7PC82	1039018333
Q7PC82	332658173
Q7PC82	334186563
Q7PC82	75326880
Q7PC83	1039018239
Q7PC83	22328648
Q7PC83	75326881
Q7PC83	1063722655
Q7PC83	332658170
Q5Z9S8	113595890
Q5Z9S8	27368815
Q5Z9S8	75322003
Q5Z9S8	53792557
Q5Z9S8	937923298
Q5Z9S8	215768125
Q9LHD1	332643915
Q9LHD1	15229473
Q9LHD1	75334996
Q9LHD1	11994581
Q7PC86	5103820
Q7PC86	75326884
Q7PC86	15218084
Q7PC81	1063719989
Q7PC81	75326879
Q7PC81	1039018326
Q6YW62	857216051
Q6YW62	40253893
Q6YW62	1002292288
Q8GU82	857216061
Q8GU82	27368837
Q8GU82	42408550
Q8GU82	1002291172
Q8GU86	257722916
Q8GU86	257725613
Q8GU86	257713796
Q8GU86	257657803
Q8GU86	27368829
Q8GU86	257684396
Q8GU86	257674406
Q8GU86	257722722
Q8GU86	257639342
Q8GU86	257674939
Q8GU86	1002284546
Q8GU86	257669156
Q8GU86	257681598
Q8GU86	257720820
Q8GU86	33146725
Q8GU86	257720148
Q8GU86	257721848
Q8GU86	257680978
Q8GU86	97180276
Q8GU86	257684478
Q8GU86	257720756
Q6EQ60	857216074
Q6EQ60	50252957
Q8GU84	108864550
Q8GU84	27368833
Q8GU84	75328825
Q8GU84	255680219
C7J6G6	255678795
C7J6G6	857216068
C7J6G6	222641361
Q8GU85	255670842
Q8GU85	50251734
Q8GU85	857216082
Q8GU85	27368831
Q8GU85	50252713
Q2QV81	255670180
Q2QV81	108862388
Q2QV81	857216745
Q2QV81	222616869
Q2QV81	1002313595
Q8GU83	257657801
Q8GU83	257720146
Q8GU83	75328824
Q8GU83	257684476
Q8GU83	49388313
Q8GU83	255670961
Q8GU83	257674937
Q8GU83	27368835
Q8GU83	49388481
Q9STT8	257050991
Q9STT8	4741192
Q9STT8	1063708554
Q9STT8	1039015808
Q7DM58	219804680
Q7DM58	90103510
Q7DM58	257340964
Q7DM58	2959767
Q7DM58	110741635
Q7DM58	2316022
Q7DM58	3738292
Q7DM58	7716583
Q7DM58	15227133
Q7DM58	330255795
A7KVC2	83697207
A7KVC2	162464191
A7KVC2	154423056
A7KVC2	754388575
Q9M1H3	21537128
Q9M1H3	1063716762
Q9M1H3	75335804
Q9M1H3	18410084
Q9SW08	4539293
Q9SW08	7269425
Q9SW08	15235986
Q9SW08	75337760
Q9SW08	332659709
B9GDE5	108862736
B9GDE5	857215985
B9GDE5	215717156
B9GDE5	222617170
B9GDE5	1002309400
B9GDE5	215736967
A3BXL8	187756723
A3BXL8	857214900
A3BXL8	50252908
A3BXL8	50252909
A3BXL8	50252954
A3BXL8	215765679
A3BXL8	125605271
A3BXL8	50252953
A3BXL8	1002297050
B9G300	113631141
B9G300	857215999
B9G300	937932625
B9G300	222641365
B9G300	113631140
B9G300	50252352
B9G300	215766266
Q9STT7	257050992
Q9STT7	1063715511
Q9STT7	4741193
Q9STT7	1039014300
Q9STT7	1063708308
Q9STT7	1039014302
Q8S628	257681596
Q8S628	257680976
Q8S628	27368813
Q8S628	257639340
Q8S628	257720754
Q8S628	257713794
Q8S628	20279475
Q8S628	257684472
Q8S628	257674933
Q8S628	257721846
Q8S628	257722914
Q8S628	257720142
Q8S628	257720818
Q8S628	257725611
Q8S628	110288825
Q8S628	257657797
Q8S628	257684394
Q8S628	257669154
Q8S628	75330898
Q8S628	257722720
Q8S628	257674404
Q9SIT6	75337284
Q9SIT6	15225446
Q9SIT6	62319011
Q7GB25	15219648
Q7GB25	90103511
Q7GB25	62319039
Q7GB25	3142303
Q9SYI3	7268567
Q9SYI3	15234323
Q9SYI3	75337855
Q9SYI3	4558552
Q9SYI3	332656682
O80725	15226477
O80725	1063707064
O80725	1063707072
O80725	75318687
Q8LPT1	20453064
Q8LPT1	330254591
Q8LPT1	15225474
Q8LPT1	3355477
Q8LPT1	90101414
Q9STT6	1039015719
Q9STT6	332644806
Q9STT6	22331655
Q9STT6	257050993
Q9STT6	4741194
Q9STT6	1063715513
B8ALI0	218192562
B8ALI0	728047693
Q8H8V7	75329292
Q8H8V7	1002248175
Q8H8V7	108707521
Q8H8V7	113548217
Q8H8V7	24796798
Q8H8V7	937908660
Q8H8V7	125585823
Q9STT5	332644807
Q9STT5	22331657
Q9STT5	4741195
Q9STT5	109818470
Q9LK62	10172597
Q9LK62	257340970
Q9LK62	75335108
Q9LK62	22759566
Q9LK62	30682486
Q9LK62	219804686
Q9LK62	332641775
Q8VZZ4	257340968
Q8VZZ4	30682479
Q8VZZ4	10172596
Q8VZZ4	332278216
Q8VZZ4	219804684
Q8VZZ4	18031899
Q8VZZ4	332641774
Q9FHF1	257714338
Q9FHF1	10177591
Q9FHF1	257675501
Q9FHF1	257681322
Q9FHF1	15237456
Q9FHF1	257681056
Q9FHF1	75333860
Q9FHF1	332008013
Q9FHF1	257631132
Q9FNB5	15240660
Q9FNB5	75334115
Q9LHK4	9294508
Q9LHK4	75335010
Q8LPK0	332278217
Q8LPK0	4741196
Q8LPK0	20466398
Q8LPK0	332644808
Q8LPK0	186510757
Q9ZU35	30677907
Q9ZU35	42570637
Q9ZU35	22137204
Q9ZU35	15226227
Q9ZU35	13605839
Q9ZU35	75339027
Q9FLX5	15237291
Q9FLX5	332008886
Q9FLX5	10177100
Q9FLX5	75334041
Q9CAF5	6630563
Q9CAF5	75333645
Q9CAF5	15228351
Q9CAF5	21537227
Q9CAF5	8567801
Q8LGU1	22553016
Q8LGU1	334185504
Q8LGU1	332642960
Q8LGU1	9280227
Q8LGU1	334185506
Q8LGU1	332642961
Q8LGU1	334302926
Q9M0M2	7268557
Q9M0M2	240255983
Q9M0M2	5816991
Q9M0M2	332658588
Q9M0M2	378405145
Q9LV93	75335535
Q9LV93	23308219
Q9LV93	15912315
Q9LV93	15238261
Q9SZR9	7269596
Q9SZR9	334186960
Q9SZR9	4972067
Q9SZR9	378405146
Q9FLT5	332010127
Q9FLT5	10176866
Q9FLT5	75334036
Q9FLT5	1063742648
Q9FLT5	15240334
Q9FLT5	1039020192
Q9M1C7	334186144
Q9M1C7	332646498
Q9M1C7	7076769
Q9M1C7	374095362
Q8SQI5	85691159
Q8SQI5	51701339
Q8SQI5	19068422
Q8SQI5	19068546
Q8SQI5	85690911
Q92337	2414667
Q92337	2492599
Q92337	19115497
Q92337	1669743
Q10185	1723255
Q10185	347834132
Q10185	1749670
Q10185	429242664
Q9P7V2	74698341
Q9P7V2	19115470
Q9P7V2	6723887
Q8K442	81914720
Q8K442	52547942
Q8K442	37805273
Q8K442	20071480
Q8K442	338817843
Q8K442	22087269
Q8K442	294345385
Q8K442	26327665
O65934	15608885
O65934	81343257
O65934	489503655
Q8K440	22087275
Q8K440	115503761
Q8K440	26335879
Q8K440	568974250
Q8K440	6911211
Q8K440	568974258
Q8K440	254911033
Q8K440	81914718
Q8K440	568974256
Q8K440	50510653
Q8T5Z7	19774119
Q8T5Z7	66801736
Q8T5Z7	75017977
Q8T5Z7	60463160
Q8T5Z7	19352329
Q9P5N0	6473371
Q9P5N0	7838270
Q9P5N0	19111847
Q9P5N0	31340495
P41233	148670338
P41233	90568038
P41233	11611825
P41233	495257
P41233	341940621
P41233	51338775
Q8T6J5	19110818
Q8T6J5	75018036
Q8T6J5	60475236
Q8T6J5	66827839
O95477	15212107
O95477	4128033
O95477	5734137
O95477	5734135
O95477	13876613
O95477	9247086
O95477	13123945
O95477	21536376
O95477	5734101
O95477	308153644
O95477	5734136
O95477	9755159
O95477	5734134
Q9BZC7	20521748
Q9BZC7	45446740
Q9BZC7	13173186
Q9BZC7	9957467
Q9BZC7	14916523
Q9BZC7	54633192
Q9BZC7	206729923
Q9BZC7	47078218
Q9BZC7	13173236
P41234	11990231
P41234	62512166
Q9ESR9	51315732
Q9ESR9	13242308
Q9ESR9	10799949
Q54BT5	66800417
Q54BT5	19110820
Q54BT5	60462507
Q54BT5	74996431
Q99758	1699038
Q99758	116284120
Q99758	116734710
Q99758	119605921
Q99758	38541008
Q99758	85700402
Q99758	187955042
Q99758	1514530
Q99758	187955005
Q99758	19698202
Q99758	66841731
Q8R420	338817896
Q8R420	88759350
Q8R420	74185793
Q8R420	88853071
Q8R420	62512179
Q8R420	19918916
Q8R420	569000489
Q555Z5	60472000
Q555Z5	74997327
Q555Z5	66820666
Q555Z5	19110822
P78363	6707663
P78363	929654752
P78363	2959643
P78363	1888527
P78363	119593462
P78363	3243082
P78363	105990541
P78363	90110475
P78363	2969966
Q8T6J2	75018033
Q8T6J2	19110824
Q8T6J2	66820989
Q8T6J2	60471999
Q8T6J2	21240651
Q8WWZ7	27262624
Q8WWZ7	115503762
Q8WWZ7	15620835
Q8WWZ7	22080664
Q8WWZ7	27262626
Q8WWZ7	16551961
Q8WWZ7	27527022
Q8WWZ7	16554238
Q8WWZ7	17223620
Q8K448	74199485
Q8K448	146134400
Q8K448	29420877
Q8K448	115503763
Q8K448	568973405
Q8K448	26338626
Q8K448	74216073
Q8K448	40674282
Q8K448	74197946
Q8K448	81914721
Q8K448	37360590
Q8K448	22087248
Q8T6J1	60463421
Q8T6J1	66802678
Q8T6J1	75018032
Q8T6J1	19110826
O35600	60391189
O35600	2547314
O35600	6671495
O35600	34783942
Q8N139	1034598973
Q8N139	21779824
Q8N139	21779782
Q8N139	17223622
Q8N139	27436953
Q8N139	1034598976
Q8N139	21756997
Q8N139	47124237
Q8N139	115503764
Q8CF82	27368659
Q8CF82	29170396
Q8CF82	27545388
Q8CF82	81914352
Q8K441	26335417
Q8K441	568976233
Q8K441	26333879
Q8K441	22087272
Q8K441	568976235
Q8K441	262118236
Q8K441	124375700
Q8K441	262118234
Q8K441	81914719
Q8K441	26343431
Q8K441	124376312
Q8K441	338817844
Q8K441	262118230
Q8T6J0	66824677
Q8T6J0	19110828
Q8T6J0	75018031
Q8T6J0	60473761
Q8IZY2	12656651
Q8IZY2	6288749
Q8IZY2	22725156
Q8IZY2	15042034
Q8IZY2	768000573
Q8IZY2	9211112
Q8IZY2	150417984
Q8IZY2	161784300
Q91V24	14209834
Q91V24	1039733176
Q91V24	15451840
Q91V24	6911215
Q91V24	81916062
Q91V24	14209836
Q91V24	148699666
Q7TNJ2	46485412
Q7TNJ2	33411636
Q7TNJ2	81912033
Q55BC0	19110830
Q55BC0	60473760
Q55BC0	66824675
Q55BC0	74997367
Q54DT1	66801734
Q54DT1	74996515
Q54DT1	19110832
Q54DT1	19774120
Q54DT1	60463153
O94911	63101197
O94911	71051555
O94911	572882683
O94911	530411336
O94911	120660144
O94911	6005701
O94911	572882597
O94911	115503766
O94911	28839743
Q8IUA7	23451450
Q8IUA7	22759972
Q8IUA7	23451407
Q8IUA7	74762471
Q8IUA7	27477115
Q8IUA7	17223624
Q8IUA7	16552647
Q8IUA7	38383193
Q8K449	338817845
Q8K449	148702431
Q8K449	81914722
Q8K449	22087245
Q8K449	153792543
Q8K449	26325208
Q8K449	1039736837
Q54R52	19110834
Q54R52	60467659
Q54R52	66810664
Q54R52	74996949
Q8WWZ4	17223626
Q8WWZ4	153792144
Q8WWZ4	296439455
Q8WWZ4	30802206
Q8WWZ4	46255756
Q8WWZ4	30268228
Q8WWZ4	32350914
Q8WWZ4	32350969
Q552P3	66819963
Q552P3	60471521
Q552P3	74997293
Q4W5N1	74754225
Q4W5N1	10436725
Q4W5N1	63995543
Q4W5N1	119603073
Q86UK0	269849713
Q86UK0	30230335
Q86UK0	23957299
Q86UK0	27881501
Q86UK0	5262696
Q86UK0	62988889
Q86UK0	62988843
Q86UK0	30795238
Q86UK0	51315963
Q86UK0	14189735
Q86UQ4	30089664
Q86UQ4	34532644
Q86UQ4	384403326
Q86UQ4	384403330
Q86UQ4	384403328
Q86UQ4	21749600
Q86UQ4	384403332
Q86UQ4	384403324
Q86UQ4	597709765
Q86UQ4	28875400
Q86UQ4	327478592
Q5SSE9	116292744
Q5SSE9	30023643
Q5SSE9	26336288
Q5SSE9	26331482
Q5SSE9	81910100
Q07698	304013
Q07698	728775
Q8T9W4	66802368
Q8T9W4	75018136
Q8T9W4	60463365
Q8T9W4	18496818
Q54BT3	18496816
Q54BT3	66800421
Q54BT3	74996430
Q54BT3	60462508
Q54BU4	60462518
Q54BU4	74996433
Q54BU4	66800437
Q54BU4	18496814
Q54W24	66814494
Q54W24	74997116
Q54W24	60469436
Q54W24	18875456
Q8T9W2	60462883
Q8T9W2	259664630
Q8T9W2	300649788
Q8T9W2	259430044
Q8T9W2	66801141
Q8T9W2	75018134
Q8T9W2	300569622
Q8T9W2	18496822
Q2M3G0	255708477
Q2M3G0	34539755
Q2M3G0	33307712
Q2M3G0	255708371
Q2M3G0	37910387
Q2M3G0	317542129
Q2M3G0	56849536
Q2M3G0	25990364
Q2M3G0	308153645
Q2M3G0	37543520
Q2M3G0	767945427
Q2M3G0	255708373
Q2M3G0	56849534
Q2M3G0	85397798
Q2M3G0	317542131
Q2M3G0	51095029
Q2M3G0	154816130
Q2M3G0	693586060
Q2M3G0	127802176
Q2M3G0	148612844
Q54RU1	66811104
Q54RU1	60467896
Q54RU1	74996978
B5X0E4	59896635
B5X0E4	694016537
B5X0E4	406817020
B5X0E4	209417402
Q9NP58	11245444
Q9NP58	62087688
Q9NP58	47077822
Q9NP58	304445961
Q9NP58	304445960
Q9NP58	13123949
Q9NP58	9187501
Q9NP58	16552593
Q9NP58	11245446
Q9NP58	8547018
Q9NP58	3387977
Q9NP58	12653571
Q9NP58	8452823
Q9NP58	304445959
Q9NP58	304445958
Q9NP58	119591109
Q9NP58	71297293
Q9NP58	9955963
O70595	149016148
O70595	81908434
O70595	18034785
O70595	2982567
O70595	55249670
Q55DA7	60474273
Q55DA7	66825739
Q55DA7	74997426
O75027	42490749
O75027	411147363
O75027	119619040
O75027	5702098
O75027	3228279
O75027	119619041
O75027	8928549
O75027	4927190
O75027	411147367
O75027	411147365
O75027	3329370
O75027	13374271
Q61102	187956479
Q61102	74207304
Q61102	169234938
Q61102	1167982
Q61102	74220616
Q61102	338817895
Q61102	74220223
Q61102	5902709
Q08D64	118404630
Q08D64	1043411321
Q08D64	115312883
Q08D64	119361072
Q704E8	71152214
Q704E8	42661440
Q704E8	47058990
Q56A55	62089568
Q56A55	62955065
Q56A55	82230024
Q9NUT2	146327014
Q9NUT2	193786511
Q9NUT2	143811358
Q9NUT2	194377330
Q9NUT2	189054492
Q9NUT2	533869216
Q9NUT2	4321407
Q9NUT2	533869067
Q9NUT2	146327036
Q9NUT2	533868883
Q9NUT2	119574441
Q9NUT2	7023646
Q9NUT2	156105685
Q9NUT2	62897381
Q9NUT2	119574446
Q9NUT2	13123950
Q9NUT2	119574442
Q9NUT2	153217510
Q9NUT2	119574447
Q9DC29	148667956
Q9DC29	74220315
Q9DC29	81917203
Q9DC29	74219825
Q9DC29	74178251
Q9DC29	13879318
Q9DC29	12835889
Q9DC29	74185389
Q9DC29	17647117
Q5RFQ9	75071005
Q5RFQ9	197101497
Q5RFQ9	55725061
Q5RKI8	81336220
Q5RKI8	149046548
Q5RKI8	55715994
Q5RKI8	81910043
Q5RKI8	56119152
B2GUP8	189230043
B2GUP8	218563477
B2GUP8	183986360
Q9NP78	9955968
Q9NP78	339895787
Q9NP78	16878304
Q9NP78	37497051
Q9NP78	767973635
Q9NP78	1034578834
Q9NP78	9955966
Q9NP78	22095458
Q9NP78	339895781
Q9NP78	194385550
Q9NP78	37497049
Q9NP78	767973637
Q9NP78	339895785
Q9CXJ4	15929759
Q9CXJ4	568933398
Q9CXJ4	12852090
Q9CXJ4	26345292
Q9CXJ4	81916845
Q9CXJ4	26326617
Q9CXJ4	74177722
Q9CXJ4	26339816
Q9CXJ4	27753995
Q9JJ59	66932952
Q9JJ59	26006275
Q9JJ59	22095457
Q9JJ59	31419829
Q9JJ59	9622989
Q9JJ59	9588087
Q9JJ59	26336222
Q9JJ59	148687660
Q9JI39	8571454
Q9JI39	22095456
Q9JI39	26349383
Q9JI39	9506367
Q9JI39	31419832
Q9JI39	32452048
Q9JI39	28386118
Q9NRK6	394986253
Q9NRK6	8650412
Q9NRK6	171184400
Q9NRK6	609360
Q9NRK6	394986252
Q9NRK6	143811359
Q9NRK6	12248755
Q9NRK6	40787796
Q9NRK6	394986251
Q9NRK6	22095459
Q9NRK6	119590307
Q9NRK6	443428009
O95342	62988918
O95342	262527527
O95342	4704820
O95342	3873243
O95342	21536378
O95342	12643301
O95342	59890183
O95342	119631690
Q9QYJ4	42407287
Q9QYJ4	6045150
Q9QYJ4	11560034
Q9QYJ4	42407285
Q9QYJ4	22095407
Q9QYJ4	149063283
Q9QY30	6502606
Q9QY30	5923929
Q9QY30	148695085
Q9QY30	338817847
Q9QY30	12643304
Q9QY30	568917337
Q9QY30	120432047
Q9N0V3	12585141
Q9N0V3	7644354
Q9N0V3	126722631
O70127	12585136
O70127	3075422
O70127	13929072
Q8T6H8	19172024
Q8T6H8	75018026
Q8T6H8	60469076
Q8T6H8	66813742
Q54VJ0	60469260
Q54VJ0	66814372
Q54VJ0	74997101
Q54VJ0	19172026
Q54JR2	74996713
Q54JR2	19172028
Q54JR2	66806735
Q54JR2	60465407
Q54LE6	60465968
Q54LE6	19172032
Q54LE6	66807785
Q54LE6	74996765
Q8T6H3	60465521
Q8T6H3	19172034
Q8T6H3	75018023
Q8T6H3	66806837
Q54EK2	66802768
Q54EK2	74996540
Q54EK2	19172036
Q54EK2	60463420
Q54P13	60466853
Q54P13	19172038
Q54P13	74996860
Q54P13	66811448
Q09427	1711613
Q09427	1311522
Q09428	311033501
Q09428	6920064
Q09428	3643190
Q09428	118582255
Q09428	1480871
Q09428	1369844
Q09428	305855251
Q09428	784882
Q09428	1374919
Q09428	1480907
Q09428	1374920
Q09428	562815400
Q09429	2773162
Q09429	672036286
Q09429	148368981
Q09429	1311534
Q09429	19862855
Q09429	11691886
Q09429	1655681
Q54NL1	74996849
Q54NL1	66809257
Q54NL1	19172040
Q54NL1	60466792
O60706	3127175
O60706	215273925
O60706	18202098
O60706	110832837
O60706	530398966
O60706	3127176
O60706	530398970
O60706	530398968
O60706	110832835
O60706	767971627
O60706	530398962
P70170	2149953
P70170	568944188
P70170	568944192
P70170	148678700
P70170	18202338
P70170	113722108
P70170	11038664
P70170	4996854
P70170	568944190
P70170	2150146
P70170	568944194
P70170	113722105
P70170	4996852
P70170	6755696
P70170	148678701
P82451	126723735
P82451	15778678
P82451	5814019
P82451	18202413
Q8ST87	19172042
Q8ST87	60468785
Q8ST87	66813510
Q8ST87	75017603
Q63563	18202598
Q63563	3641326
Q63563	149049032
Q63563	149049024
Q63563	3273501
Q63563	1377795
Q63563	19923678
Q96J66	1034596362
Q96J66	19851882
Q96J66	15149474
Q96J66	1034596356
Q96J66	21729873
Q96J66	74762666
Q96J66	21729876
Q96J66	1034596360
Q96J66	14280091
Q96J66	1034596364
Q96J66	1034596354
Q96J66	13346481
Q96J66	1034596358
Q54U44	19172046
Q54U44	74997050
Q54U44	60468783
Q54U44	66813506
Q54V86	74997086
Q54V86	66813732
Q54V86	19172048
Q54V86	60469075
Q9NSE7	19851884
Q9NSE7	33578095
Q9NSE7	21637403
Q9NSE7	19849577
Q9NSE7	21541961
Q9NSE7	7768751
Q9NSE7	108250530
Q9NSE7	119630464
Q9NSE7	21637401
Q9NSE7	19849575
Q54K24	60465519
Q54K24	74996724
Q54K24	66806835
Q54W19	74997114
Q54W19	66814504
Q54W19	60469437
Q54VC1	60469213
Q54VC1	74997092
Q54VC1	66814018
P33897	15930221
P33897	1340149
P33897	7262393
P33897	19263735
P33897	67476960
P33897	119593223
P33897	38591
P48410	51262056
P48410	520955
P48410	148697936
P48410	1351912
P48410	4138213
P48410	6671497
P48410	26353888
P48410	15030055
Q8T8P3	60462593
Q8T8P3	18874398
Q8T8P3	66800653
Q8T8P3	75018090
Q9UBJ2	189054392
Q9UBJ2	9945308
Q9UBJ2	1326076
Q9UBJ2	767973470
Q9UBJ2	85396990
Q9UBJ2	12643305
Q9UBJ2	119578211
Q9UBJ2	4836439
Q9UBJ2	85396993
Q9UBJ2	2584767
Q9QY44	81917721
Q9QY44	15375324
Q9QY44	6651042
Q54W20	60469438
Q54W20	66814502
Q54W20	74997115
P28288	169881286
P28288	119593454
P28288	119593453
P28288	4506341
P28288	46249784
P28288	16307246
P28288	119593456
P28288	35553
P28288	825711
P28288	119593455
P28288	130358
P28288	190129
P28288	30582127
P55096	454835
P55096	1709681
P55096	60218877
P55096	338817848
P55096	902344
P16970	220862
P16970	130359
P16970	6981450
P61222	3273417
P61222	47117665
P61222	114205431
O89016	3550506
O89016	6831486
O89016	226052788
O89016	338817849
Q61285	60218875
Q61285	26349805
Q61285	17512461
Q61285	1107732
Q61285	78099209
P61221	108773784
P61221	119625454
P61221	987870
P61221	16740842
P61221	71648788
P61221	108773782
P61221	32879901
P61221	21104412
P61221	16877481
P61221	608723
P61221	47117664
Q6P542	46189243
Q6P542	38970021
Q6P542	39930335
Q6P542	56417892
O14678	48146325
O14678	4826958
O14678	158256100
O14678	30583663
O14678	15215442
O14678	6831464
Q2KJA2	86827710
Q2KJA2	528947633
Q2KJA2	95767498
Q2KJA2	114155160
Q2KJA2	114051237
Q767L0	41529180
Q767L0	178056852
Q767L0	56404330
Q7YR37	32127790
Q7YR37	90960804
Q7YR37	90960806
Q7YR37	108860671
Q7YR37	56404581
Q9UG63	10947137
Q9UG63	1034653767
Q9UG63	10179834
Q9UG63	27881506
Q9UG63	3005931
Q9UG63	1034653769
Q9UG63	10179836
Q9UG63	12643306
Q8T6B7	75018017
Q8T6B7	19401859
Q8T6B7	60467333
Q8T6B7	66810031
Q8NE71	10947135
Q8NE71	21759807
Q8NE71	133777313
Q8NE71	69354671
Q8NE71	56417894
Q8NE71	50949460
Q6MG08	56404328
Q6MG08	46237664
Q6MG08	10863747
Q6MG08	158081775
Q9NUQ8	10437129
Q9NUQ8	21751003
Q9NUQ8	7023714
Q9NUQ8	148612853
Q9NUQ8	114149223
Q9NUQ8	158261235
Q99LE6	13097024
Q99LE6	568933219
Q99LE6	51701347
Q99LE6	6911190
Q99LE6	74195860
Q99LE6	23956078
Q99LE6	74190927
Q99LE6	568933217
Q99LE6	148671162
Q99LE6	26376650
Q99LE6	26352898
Q99LE6	299473734
Q99LE6	148671161
Q8SRV5	74697562
Q8SRV5	19170865
Q8SRV5	19173659
Q55DW4	19550688
Q55DW4	60474020
Q55DW4	66825325
Q55DW4	74997446
Q8K268	6911188
Q8K268	29789050
Q8K268	148665157
Q8K268	21411199
Q8K268	81914628
Q5R9Z5	75070703
Q5R9Z5	197099676
Q5R9Z5	55729366
Q66H39	51859211
Q66H39	81910662
Q66H39	58865370
Q8T6B4	75018015
Q8T6B4	66828243
Q8T6B4	19401863
Q8T6B4	60475235
P45844	13517540
P45844	12381935
P45844	13517544
P45844	13517533
P45844	46592978
P45844	13517538
P45844	13517532
P45844	17433715
P45844	13517546
P45844	13517534
P45844	13517542
P45844	16304311
P45844	49113840
P45844	46592956
P45844	46592971
P45844	46592915
P45844	46592898
P45844	13517535
P45844	9665220
P45844	46592964
P45844	1160186
P45844	13517536
P45844	7768742
P45844	1314277
Q4GZT4	528952657
Q4GZT4	741929590
Q4GZT4	528952655
Q4GZT4	109940188
Q4GZT4	528952661
Q4GZT4	528952659
Q4GZT4	741929586
Q9NGP5	60471639
Q9NGP5	75024116
Q9NGP5	66819689
Q9NGP5	19550690
Q9NGP5	14583265
Q64343	6752940
Q64343	2492603
Q9UNQ0	62201507
Q9UNQ0	4038352
Q9UNQ0	27450414
Q9UNQ0	7023681
Q9UNQ0	31323260
Q9UNQ0	4185796
Q9UNQ0	63990088
Q9UNQ0	383792176
Q9UNQ0	530378435
Q9UNQ0	37537726
